tweets,classe_ajuste_fino,score_ajuste_fino,tweets_limpos,texto_limpo
62179,"@marcofeliciano @marcofeliciano pq Bolsonaro elogiou pedófilo?
BOLSONARO ELOGIOU PEDÓFILO
#RespondeFeliciano
#BolsonaroElogiaPedofilo

https://t.co/PNgjIpil9n",True,0.9686976671218872,"['@marcofeliciano', '@marcofeliciano', 'pq', 'bolsonaro', 'elogiar', 'pedófilo', '', 'bolsonaro', 'elogiou', 'pedófilo', '', 'respondefeliciano', '', 'bolsonaroelogiapedofilo', '']",@marcofeliciano @marcofeliciano pq bolsonaro elogiar pedófilo  bolsonaro elogiou pedófilo  respondefeliciano  bolsonaroelogiapedofilo 
62180,@marcofeliciano A diminuição da Bancada Evangélica tem alguma relação com a aproximação do Bolsonaro com a Maçonaria? https://t.co/5IaNkqChLT,False,0.9793335795402527,"['@marcofeliciano', 'diminuição', 'bancada', 'evangélica', 'algum', 'aproximação', 'bolsonaro', 'maçonaria']",@marcofeliciano diminuição bancada evangélica algum aproximação bolsonaro maçonaria
62181,@marcofeliciano Os evangélicos estão liberados pra frequentar a maçonaria também?,False,0.9766785502433777,"['@marcofeliciano', 'evangélico', 'liberado', 'pra', 'frequentar', 'maçonaria']",@marcofeliciano evangélico liberado pra frequentar maçonaria
62182,@marcofeliciano Oi maçonaria,False,0.9958427548408508,"['@marcofeliciano', 'oi', 'maçonario']",@marcofeliciano oi maçonario
62183,@marcofeliciano Só queria saber se podemos participar da maçonaria também? A igreja tá fazendo parte dos cultos? Me explica ai alguém por favor,False,0.9965770840644836,"['@marcofeliciano', 'querer', 'poder', 'participar', 'maçonaria', 'igreja', 'tar', 'fazer', 'culto', 'explicar', 'ai', 'alguém']",@marcofeliciano querer poder participar maçonaria igreja tar fazer culto explicar ai alguém
62184,@marcofeliciano https://t.co/937rEjYhKN,False,0.9875106811523438,['@marcofeliciano'],@marcofeliciano
62185,@marcofeliciano https://t.co/orJuN8li23,False,0.9841549396514893,['@marcofeliciano'],@marcofeliciano
62186,"@marcofeliciano Pois nada há de oculto que não venha a ser revelado, e nada em segredo que não seja trazido à luz do dia. (Marcos: 4:22 ) A ovelha virou bode gospel! Kkkk",False,0.6053282022476196,"['@marcofeliciano', 'haver', 'oculto', 'não', 'vir', 'revelar', 'segredo', 'não', 'ser', 'trazer', 'luz', 'dia', 'marcos', '4:22', 'ovelha', 'virar', 'bode', 'gospel', 'kkkk']",@marcofeliciano haver oculto não vir revelar segredo não ser trazer luz dia marcos 4:22 ovelha virar bode gospel kkkk
62187,@marcofeliciano https://t.co/Ob9YaeovGr,False,0.9907158613204956,['@marcofeliciano'],@marcofeliciano
62188,@marcofeliciano vai se calar sobre esse escândalo? https://t.co/1Bc1WwkjSp,False,0.9814105033874512,"['@marcofeliciano', 'calar', 'escândalo']",@marcofeliciano calar escândalo
62189,@marcofeliciano Felicianus colocando trecho da Bíblia? Coloque o trecho sobre dentes de ouro.,False,0.986922562122345,"['@marcofeliciano', 'felicianus', 'colocar', 'trecho', 'bíblia', 'coloque', 'trecho', 'dente', 'ouro']",@marcofeliciano felicianus colocar trecho bíblia coloque trecho dente ouro
62190,"@marcofeliciano Em Mateus 15:8-9 lemos:
“ ‘Este povo me honra com os lábios, mas o seu coração está longe de mim. Jesus já alertava sobre a hipocrisia de vocês.",False,0.9240256547927856,"['@marcofeliciano', 'mateus', '15:', '89', 'lemos', '', '', 'honra', 'lábio', 'coração', 'eu', 'jesus', 'alertar', 'hipocrisia']",@marcofeliciano mateus 15: 89 lemos   honra lábio coração eu jesus alertar hipocrisia
62191,@marcofeliciano Quero ver vc tankar isso aqui https://t.co/CEdWPPOBz0,False,0.9926538467407227,"['@marcofeliciano', 'vc', 'tankar']",@marcofeliciano vc tankar
62192,@marcofeliciano Você é Maçom também ❓ https://t.co/5Wxep58x7t,False,0.9906383752822876,"['@marcofeliciano', 'maçom', '']",@marcofeliciano maçom 
62193,"@marcofeliciano Que história é essa que o mitu trouxe o coração de D Pedro para fazer magia negra?
Tá repreendido em nome do Senhor!",False,0.9909809231758118,"['@marcofeliciano', 'históriar', 'mitu', 'trazer', 'coração', 'd', 'pedro', 'magia', 'negro', '', 'tá', 'repreendido', 'nome', 'senhor']",@marcofeliciano históriar mitu trazer coração d pedro magia negro  tá repreendido nome senhor
62194,@marcofeliciano https://t.co/2xV12oXZyB,False,0.9862452745437622,['@marcofeliciano'],@marcofeliciano
62195,@marcofeliciano Amém!,False,0.998784601688385,"['@marcofeliciano', 'amém']",@marcofeliciano amém
62196,@marcofeliciano https://t.co/rkwOsTpXdC,False,0.9820414781570435,['@marcofeliciano'],@marcofeliciano
62197,@marcofeliciano Capeta,True,0.5572015047073364,"['@marcofeliciano', 'capeta']",@marcofeliciano capeta
62198,@marcofeliciano JAIR CANIBAL,True,0.7923306822776794,"['@marcofeliciano', 'jair', 'canibal']",@marcofeliciano jair canibal
62199,@marcofeliciano JAIR MAÇONARO,True,0.6201143264770508,"['@marcofeliciano', 'jair', 'maçonaro']",@marcofeliciano jair maçonaro
62200,@marcofeliciano https://t.co/paxmqUkj45,False,0.9891923069953918,['@marcofeliciano'],@marcofeliciano
62201,@marcofeliciano #BolsonaroPresidente22,False,0.9954181909561157,"['@marcofeliciano', 'bolsonaropresidente22']",@marcofeliciano bolsonaropresidente22
62202,"@marcofeliciano Tá no cagaço, né, Feliça?",True,0.5990108847618103,"['@marcofeliciano', 'tá', 'cagaço', 'né', 'feliça']",@marcofeliciano tá cagaço né feliça
62203,@marcofeliciano aném,False,0.996378481388092,"['@marcofeliciano', 'aném']",@marcofeliciano aném
62204,"@marcofeliciano Enfim, a hipocrisia 😪",True,0.9899566769599915,"['@marcofeliciano', 'enfim', 'hipocrisia']",@marcofeliciano enfim hipocrisia
62205,@marcofeliciano Ele está se referindo ao justo. Deu ruim pra tu!,False,0.7672747373580933,"['@marcofeliciano', 'referir', 'justo', 'deu', 'ruim', 'pra']",@marcofeliciano referir justo deu ruim pra
62206,@marcofeliciano VOTAR 13 É COISA DE CRISTÃO https://t.co/dfHt9pwQWp,False,0.6637120842933655,"['@marcofeliciano', 'votar', 'cristão']",@marcofeliciano votar cristão
62207,@marcofeliciano Amém,False,0.998703122138977,"['@marcofeliciano', 'amém']",@marcofeliciano amém
62208,@marcofeliciano Oh glória,False,0.9982070922851562,"['@marcofeliciano', 'oh', 'glóriar']",@marcofeliciano oh glóriar
62209,@marcofeliciano Salmos vazio!,False,0.9976881742477417,"['@marcofeliciano', 'salmos', 'vazio']",@marcofeliciano salmos vazio
62210,"@marcofeliciano Você,  filiação de baphomet",False,0.8433606624603271,"['@marcofeliciano', '', 'filiação', 'baphomet']",@marcofeliciano  filiação baphomet
62211,@marcofeliciano Não use o Santo nome de Deus em vão.,False,0.9978631138801575,"['@marcofeliciano', 'não', 'usar', 'santo', 'nome', 'deus']",@marcofeliciano não usar santo nome deus
62212,@marcofeliciano CHOCADO 😱😱😱👇👇👇 https://t.co/MAcQc8PWMt,False,0.9822449088096619,"['@marcofeliciano', 'chocado', '']",@marcofeliciano chocado 
62213,"@marcofeliciano ""Fala um versículo rapidão pra eu postar qlqr coisa no Tuinter""",False,0.9832009077072144,"['@marcofeliciano', 'falar', 'versículo', 'rapidão', 'pra', 'postar', 'qlqr', 'tuinter']",@marcofeliciano falar versículo rapidão pra postar qlqr tuinter
62214,@marcofeliciano Amém,False,0.998703122138977,"['@marcofeliciano', 'amém']",@marcofeliciano amém
62215,"@marcofeliciano Coloque no Google ""carne de índio""",False,0.7008665204048157,"['@marcofeliciano', 'coloque', 'google', 'carne', 'índio']",@marcofeliciano coloque google carne índio
62216,@marcofeliciano Amém,False,0.998703122138977,"['@marcofeliciano', 'amém']",@marcofeliciano amém
62217,@marcofeliciano O Bozonaro ENGANOU OS EVANGÉLICOS !!!!!! Por isso é um farsante ! Se dizia cristão evangélico quando na realidade é SATANISTA. Mas daremos o troco para ele no 2 turno. FARSANTE ! 👇👇👇 https://t.co/yMGRDxjUqV,True,0.9847118854522705,"['@marcofeliciano', 'bozonaro', 'enganou', 'evangélicos', 'farsante', 'dizer', 'cristão', 'evangélico', 'realidade', 'satanista', 'dar', 'troco', 'turno', 'farsante', '']",@marcofeliciano bozonaro enganou evangélicos farsante dizer cristão evangélico realidade satanista dar troco turno farsante 
62218,"@marcofeliciano Não sei como vcs tem coragem de defender.
Em um dia esta pedindo jejum e oração e no esta em conluio com os maçons. Ai da bem que a verdade veio a tona. https://t.co/ZE6jQHuX64",False,0.996224045753479,"['@marcofeliciano', 'não', 'vcs', 'coragem', 'defender', '', 'dia', 'pedir', 'jejum', 'oração', 'conluio', 'maçon', 'ai', 'verdade', 'vir', 'tona']",@marcofeliciano não vcs coragem defender  dia pedir jejum oração conluio maçon ai verdade vir tona
62219,@marcofeliciano https://t.co/CBn7WBMnm5,False,0.989816427230835,['@marcofeliciano'],@marcofeliciano
62220,"@marcofeliciano Afinal, vocês são ou não satanistas?

#Lula Assembleia de Deus Tchau #BolsonaroSatanista Aborto #Bolsonaro22 #BolsonaroReeleito https://t.co/C2N2osE5Nu",True,0.7981685996055603,"['@marcofeliciano', 'afinal', 'não', 'satanista', '', 'lula', 'assembleia', 'deus', 'tchau', 'bolsonarosatanista', 'aborto', 'bolsonaro22', 'bolsonaroreeleito']",@marcofeliciano afinal não satanista  lula assembleia deus tchau bolsonarosatanista aborto bolsonaro22 bolsonaroreeleito
62221,@marcofeliciano https://t.co/gK1dvZ0Nz2,False,0.9849809408187866,['@marcofeliciano'],@marcofeliciano
62222,@marcofeliciano JAIR MAÇONARO CANIBAL,True,0.8088789582252502,"['@marcofeliciano', 'jair', 'maçonaro', 'canibal']",@marcofeliciano jair maçonaro canibal
62223,@marcofeliciano Stop quoting bitch,False,0.7729465365409851,"['@marcofeliciano', 'stop', 'quoting', 'bitch']",@marcofeliciano stop quoting bitch
62224,@marcofeliciano Mesmo acusado de estuprado???,False,0.84544438123703,"['@marcofeliciano', 'acusar', 'estuprar']",@marcofeliciano acusar estuprar
62225,@marcofeliciano Se o maçom for eleito essa pelúcia será distribuída no kit maçônico para nossas crianças nas escolas https://t.co/1kOsTOC6If,False,0.9782608151435852,"['@marcofeliciano', 'maçom', 'eleger', 'pelúcia', 'ser', 'distribuir', 'kit', 'maçônico', 'criança', 'escola']",@marcofeliciano maçom eleger pelúcia ser distribuir kit maçônico criança escola
62226,@marcofeliciano Está e a taça em que Bolsonaro bebeu o líquido interno do coração de Dom Pedro II em um ritual de necromancia maçônico https://t.co/MbjMCN96gd,False,0.9173254370689392,"['@marcofeliciano', 'taça', 'bolsonaro', 'beber', 'líquido', 'interno', 'coração', 'dom', 'pedro', 'ii', 'ritual', 'necromancia', 'maçônico']",@marcofeliciano taça bolsonaro beber líquido interno coração dom pedro ii ritual necromancia maçônico
62227,@marcofeliciano Pastor cristão pode ou não pode frequentar a maçonaria? Tá liberado de boas? https://t.co/W0uKy6Ok87,False,0.9391039609909058,"['@marcofeliciano', 'pastor', 'cristão', 'não', 'frequentar', 'maçonaria', 'tá', 'liberar', 'boa']",@marcofeliciano pastor cristão não frequentar maçonaria tá liberar boa
62228,@marcofeliciano Vcs falam as coisas depois tem q desdizer conforme as conveniências de vcs né kkk vcs são ridículos p/isso dão sustentação a um miliciano. Q igreja 💰 é essa? Gzuis!,True,0.8639455437660217,"['@marcofeliciano', 'vcs', 'falar', 'coisa', 'q', 'desdizer', 'conforme', 'conveniência', 'vcs', 'né', 'kkk', 'vcs', 'ridículo', 'p', 'sustentação', 'miliciano', 'q', 'igreja', '', 'gzuis']",@marcofeliciano vcs falar coisa q desdizer conforme conveniência vcs né kkk vcs ridículo p sustentação miliciano q igreja  gzuis
62229,@marcofeliciano #BolsonaroSatanista https://t.co/1mKMaltxvE,False,0.9408522844314575,"['@marcofeliciano', 'bolsonarosatanista']",@marcofeliciano bolsonarosatanista
62230,@marcofeliciano Ué??? https://t.co/UlqLCjFypn,False,0.9917210340499878,"['@marcofeliciano', 'ué']",@marcofeliciano ué
62231,@marcofeliciano Chupa ladrão https://t.co/dBYlZStIbY,True,0.9954901337623596,"['@marcofeliciano', 'chupa', 'ladr']",@marcofeliciano chupa ladr
62232,"@marcofeliciano Alem de violar as leis da igreja, ainda é ABORTISTA!

https://t.co/Kj3Un2xrF4",False,0.7448592185974121,"['@marcofeliciano', 'alem', 'violar', 'lei', 'igreja', 'abortista', '']",@marcofeliciano alem violar lei igreja abortista 
62233,"@marcofeliciano Dize-me com quem andas, que te direi quem és. https://t.co/1TifZIUWgn",False,0.9958373308181763,"['@marcofeliciano', 'dizeme', 'anda', 'direi']",@marcofeliciano dizeme anda direi
62234,@marcofeliciano E o lula q persegue as igrejas né https://t.co/DL0JT84tnv,False,0.9899206161499023,"['@marcofeliciano', 'lula', 'q', 'perseguir', 'igreja', 'né']",@marcofeliciano lula q perseguir igreja né
62235,"@marcofeliciano Estão dizendo que em Números 5 da Bíblia tem a favor do Aborto● É mentira, né ⁉️",False,0.9603368639945984,"['@marcofeliciano', 'dizer', 'bíblia', 'aborto', 'mentira', 'né']",@marcofeliciano dizer bíblia aborto mentira né
62236,@marcofeliciano https://t.co/F5fr4MeYJJ,False,0.9870777130126953,['@marcofeliciano'],@marcofeliciano
62237,@marcofeliciano Deixa de ser picareta seu profeta de meia tigela  Deus vai cobrar de você aliás seu Deus chama Dinheiro né .,True,0.9695554375648499,"['@marcofeliciano', 'deixar', 'picareta', 'profeta', 'meia', 'tigela', '', 'deus', 'cobrar', 'aliás', 'deus', 'chamar', 'dinheiro', 'né']",@marcofeliciano deixar picareta profeta meia tigela  deus cobrar aliás deus chamar dinheiro né
62238,@marcofeliciano Maçonario,False,0.9677394032478333,"['@marcofeliciano', 'maçonario']",@marcofeliciano maçonario
62239,"@marcofeliciano Pastor vc ainda apoia o Satanista da Maçonaria???

Nao faz isso Pastor.
Vc conhece a palavra.🙏🙏 https://t.co/oE9eZdb0t4",True,0.9154148101806641,"['@marcofeliciano', 'pastor', 'vc', 'satanista', 'maçonaria', '', 'nao', 'pastor', '', 'vc', 'conhecer', 'palavra']",@marcofeliciano pastor vc satanista maçonaria  nao pastor  vc conhecer palavra
62240,"@marcofeliciano Quem diz “Deus acima de tudo”, jamais pisa dentro da maçonaria. 

“Porque se levantarão falsos cristos, e falsos profetas, e farão sinais e prodígios, para enganarem, se for possível, até os escolhidos.” (Marcos 13:22) 

vigia, igreja! https://t.co/4aKc8FW6Ax",False,0.9517496228218079,"['@marcofeliciano', 'deus', 'acima', 'jamais', 'pisar', 'maçonaria', '', 'levantar', 'falso', 'cristo', 'falso', 'profeta', 'far', 'sinal', 'prodígio', 'enganar', 'escolhidos', 'marcos', '13:22', '', 'vigia', 'igreja']",@marcofeliciano deus acima jamais pisar maçonaria  levantar falso cristo falso profeta far sinal prodígio enganar escolhidos marcos 13:22  vigia igreja
62241,"@marcofeliciano se diz contra corrupção e vota no bolsonaro, vai entender.. tem que ser muito trouxa pra acreditar que ele não está metido em escândalos, primeiro exonerou 2 delegados da federal,acabou com o coaf, mulher movimenta 10 mi segundo PF, compra imóvel com dinheiro vivo!100sigilo",True,0.977564811706543,"['@marcofeliciano', 'corrupção', 'votar', 'bolsonaro', 'entender', 'trouxa', 'pra', 'acreditar', 'não', 'metido', 'escândalo', 'exonerar', 'delegado', 'federal', 'acabar', 'coaf', 'mulher', 'movimentar', 'mi', 'pf', 'compra', 'imóvel', 'dinheiro', 'vivo!100sigilo']",@marcofeliciano corrupção votar bolsonaro entender trouxa pra acreditar não metido escândalo exonerar delegado federal acabar coaf mulher movimentar mi pf compra imóvel dinheiro vivo!100sigilo
62242,"Bom dia, sempre na paz que excede todo o entendimento!",False,0.9990310668945312,"['dia', 'paz', 'excedir', 'entendimento']",dia paz excedir entendimento
62243,@marcofeliciano https://t.co/EFya07nQMo,False,0.9880637526512146,['@marcofeliciano'],@marcofeliciano
62244,"@marcofeliciano Bom dia pastor, a paz do Senhor Jesus, parabéns pela reeleição, que o senhor continue sendo um desbravador e um canal de bênçãos para nossas vidas! Deus abençoe!",False,0.9965699911117554,"['@marcofeliciano', 'dia', 'pastor', 'paz', 'senhor', 'jesus', 'parabéns', 'reeleição', 'senhor', 'continuar', 'ser', 'desbravador', 'canal', 'bênção', 'vida', 'deus', 'abençoer']",@marcofeliciano dia pastor paz senhor jesus parabéns reeleição senhor continuar ser desbravador canal bênção vida deus abençoer
62245,"@marcofeliciano Bom dia, meu nobre.",False,0.9990905523300171,"['@marcofeliciano', 'dia', 'nobre']",@marcofeliciano dia nobre
62246,@marcofeliciano Fala fariseu bom dia,False,0.9965093731880188,"['@marcofeliciano', 'falar', 'fariseu', 'dia']",@marcofeliciano falar fariseu dia
62247,@marcofeliciano Bom diaaaa deputado,False,0.9987642765045166,"['@marcofeliciano', 'diaaaa', 'deputado']",@marcofeliciano diaaaa deputado
62248,@marcofeliciano Tá difícil de dormir né pastor? A máquina de fakenews da esquerdalha não para!!,False,0.6036943197250366,"['@marcofeliciano', 'tá', 'difícil', 'dormir', 'né', 'pastor', 'máquina', 'fakenews', 'esquerdalha', 'não']",@marcofeliciano tá difícil dormir né pastor máquina fakenews esquerdalha não
62249,@marcofeliciano Amém! Nem dormi ainda! 😅,False,0.9970802664756775,"['@marcofeliciano', 'amém', 'dormir']",@marcofeliciano amém dormir
62250,@marcofeliciano Bom dia,False,0.9975100755691528,"['@marcofeliciano', 'dia']",@marcofeliciano dia
62251,@marcofeliciano Amém bom dia,False,0.9984835982322693,"['@marcofeliciano', 'amém', 'dia']",@marcofeliciano amém dia
62252,@marcofeliciano Ahhhh. Quando não se divulga mentiras e ódio …. Realmente é uma santa paz!!!!!,False,0.9962490200996399,"['@marcofeliciano', 'ahhhh', 'não', 'divulgar', 'mentira', 'ódio', 'realmente', 'santo', 'paz']",@marcofeliciano ahhhh não divulgar mentira ódio realmente santo paz
62253,"@marcofeliciano Bom dia, chapada de diamante. Como tá o surubão do Gideões?",True,0.6711650490760803,"['@marcofeliciano', 'dia', 'chapar', 'diamante', 'tá', 'surubão', 'gideões']",@marcofeliciano dia chapar diamante tá surubão gideões
62254,"@marcofeliciano @marcofeliciano , bom dia ! A Bíblia nunca erra e sempre traz o entendimento : https://t.co/TqgfEsADXH",False,0.9979161620140076,"['@marcofeliciano', '@marcofeliciano', 'dia', 'bíblia', 'nunca', 'errar', 'trazer', 'entendimento']",@marcofeliciano @marcofeliciano dia bíblia nunca errar trazer entendimento
62255,@marcofeliciano Pastor... sobre os casos de estupro pode nos esclarecer...? e a orgias que vcs promovem...?,False,0.9780328273773193,"['@marcofeliciano', 'pastor', 'caso', 'estupro', 'esclarecer', 'orgia', 'vcs', 'promover']",@marcofeliciano pastor caso estupro esclarecer orgia vcs promover
62256,@marcofeliciano Bom dia,False,0.9975100755691528,"['@marcofeliciano', 'dia']",@marcofeliciano dia
62257,@marcofeliciano Bom dia Pastor!! https://t.co/gs4aPO07oA,False,0.9843765497207642,"['@marcofeliciano', 'dia', 'pastor']",@marcofeliciano dia pastor
62258,@marcofeliciano https://t.co/rhGrBmH06f,False,0.9846358299255371,['@marcofeliciano'],@marcofeliciano
62259,@marcofeliciano https://t.co/2bqQjWTrCN,False,0.9841291904449463,['@marcofeliciano'],@marcofeliciano
62260,"@marcofeliciano Bom dia

Pq as pessoas que estão no governo estão na maçonaria??

https://t.co/QbxHdxa5Pb",False,0.9972871541976929,"['@marcofeliciano', 'dia', '', 'pq', 'pessoa', 'governo', 'maçonaria', '']",@marcofeliciano dia  pq pessoa governo maçonaria 
62261,@marcofeliciano Mas foi um casamento lindo de morrer https://t.co/LCMOE2oCOG,False,0.9962700605392456,"['@marcofeliciano', 'casamento', 'lindo', 'morrer']",@marcofeliciano casamento lindo morrer
